requirement_id,type,title,source_evidence,locked_decisions,journeys,nfr_links,implementation_evidence,test_evidence,coverage_verdict,coverage_reason
FR-157,FR,Route constitutional amendments upstream,prd/05-features/F20-constraint-conflicts-amendments.md,D002|D003|D009|D018|D024|D027,UJ-03|UJ-07|UJ-12|UJ-16,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-158,FR,Create a new demand version for accepted amendments,prd/05-features/F20-constraint-conflicts-amendments.md,D002|D003|D009|D018|D024|D027,UJ-03|UJ-07|UJ-12|UJ-16,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-159,FR,Govern degraded acceptance,prd/05-features/F20-constraint-conflicts-amendments.md,D002|D003|D009|D018|D024|D027,UJ-03|UJ-07|UJ-12|UJ-16,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-160,FR,Benchmark conflict and amendment behavior,prd/05-features/F20-constraint-conflicts-amendments.md,D002|D003|D009|D018|D024|D027,UJ-03|UJ-07|UJ-12|UJ-16,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-161,FR,Maintain a layered visual benchmark corpus,prd/05-features/F21-benchmarks-certification-release1.md,D004|D017|D018|D019|D020|D025|D026|D027|D028,UJ-03|UJ-04|UJ-07|UJ-08|UJ-09|UJ-11|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-162,FR,Score independent dimensions with hard gates,prd/05-features/F21-benchmarks-certification-release1.md,D004|D017|D018|D019|D020|D025|D026|D027|D028,UJ-03|UJ-04|UJ-07|UJ-08|UJ-09|UJ-11|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-163,FR,Benchmark the VLM evaluator itself,prd/05-features/F21-benchmarks-certification-release1.md,D004|D017|D018|D019|D020|D025|D026|D027|D028,UJ-03|UJ-04|UJ-07|UJ-08|UJ-09|UJ-11|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-164,FR,Test repair precision and preservation,prd/05-features/F21-benchmarks-certification-release1.md,D004|D017|D018|D019|D020|D025|D026|D027|D028,UJ-03|UJ-04|UJ-07|UJ-08|UJ-09|UJ-11|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-165,FR,Test compute and workflow recovery,prd/05-features/F21-benchmarks-certification-release1.md,D004|D017|D018|D019|D020|D025|D026|D027|D028,UJ-03|UJ-04|UJ-07|UJ-08|UJ-09|UJ-11|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-166,FR,Use staged capability and product promotion,prd/05-features/F21-benchmarks-certification-release1.md,D004|D017|D018|D019|D020|D025|D026|D027|D028,UJ-03|UJ-04|UJ-07|UJ-08|UJ-09|UJ-11|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-167,FR,Prove the complete Format 02 vertical slice,prd/05-features/F21-benchmarks-certification-release1.md,D004|D017|D018|D019|D020|D025|D026|D027|D028,UJ-03|UJ-04|UJ-07|UJ-08|UJ-09|UJ-11|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-168,FR,Represent broader scope honestly,prd/05-features/F21-benchmarks-certification-release1.md,D004|D017|D018|D019|D020|D025|D026|D027|D028,UJ-03|UJ-04|UJ-07|UJ-08|UJ-09|UJ-11|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-169,FR,Preserve the validated Atomic Harness Builder architecture,prd/05-features/F22-versioning-readiness-development-capsule.md,D001|D003|D021|D023|D025|D026|D027|D028,UJ-01|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-170,FR,Version product and internal capability layers independently,prd/05-features/F22-versioning-readiness-development-capsule.md,D001|D003|D021|D023|D025|D026|D027|D028,UJ-01|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-171,FR,Publish a release compatibility manifest,prd/05-features/F22-versioning-readiness-development-capsule.md,D001|D003|D021|D023|D025|D026|D027|D028,UJ-01|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-172,FR,"Classify patch, minor, and major change behavior",prd/05-features/F22-versioning-readiness-development-capsule.md,D001|D003|D021|D023|D025|D026|D027|D028,UJ-01|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-173,FR,Run representative compatibility and rollback tests,prd/05-features/F22-versioning-readiness-development-capsule.md,D001|D003|D021|D023|D025|D026|D027|D028,UJ-01|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-174,FR,Enforce implementation readiness states,prd/05-features/F22-versioning-readiness-development-capsule.md,D001|D003|D021|D023|D025|D026|D027|D028,UJ-01|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-175,FR,Generate a traceable Visual Asset Editor Development Capsule,prd/05-features/F22-versioning-readiness-development-capsule.md,D001|D003|D021|D023|D025|D026|D027|D028,UJ-01|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-176,FR,Enforce binding implementation prohibitions,prd/05-features/F22-versioning-readiness-development-capsule.md,D001|D003|D021|D023|D025|D026|D027|D028,UJ-01|UJ-13|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
NFR-SEM-001,NFR,Preserve demand authority,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEM-002,NFR,Separate observation from inference,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEM-003,NFR,Hard-gate meaning failures,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEM-004,NFR,Preserve category and format context,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEM-005,NFR,Prevent silent demand degradation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-REL-001,NFR,Idempotent submissions,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-REL-002,NFR,Resumable workflows,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-REL-003,NFR,Bounded quality repair,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-REL-004,NFR,Failure containment,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-REL-005,NFR,Rollback readiness,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-PERF-001,NFR,Budget-class latency targets,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-PERF-002,NFR,Node-level timing,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-PERF-003,NFR,Efficient checkpoint reuse,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-PERF-004,NFR,Adaptive early stopping,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-PERF-005,NFR,No hidden latency degradation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COST-001,NFR,Pre-execution estimate,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COST-002,NFR,Hard budget enforcement,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COST-003,NFR,Cost-per-accepted-asset accounting,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COST-004,NFR,Compute-value routing,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COST-005,NFR,Learning budget separation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-TRACE-001,NFR,Immutable execution identity,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-TRACE-002,NFR,Asset lineage completeness,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-TRACE-003,NFR,Contract-to-output traceability,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-TRACE-004,NFR,Knowledge provenance,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-TRACE-005,NFR,Published-version preservation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-OBS-001,NFR,Event completeness,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-OBS-002,NFR,Evidence-backed status,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-OBS-003,NFR,Operational drill-down,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-OBS-004,NFR,Cross-run analytics,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-OBS-005,NFR,Human action receipts,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEC-001,NFR,Least privilege,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEC-002,NFR,Sandboxed experimental capability,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEC-003,NFR,Secret hygiene,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEC-004,NFR,Untrusted input handling,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-SEC-005,NFR,Asset and model integrity,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPAT-001,NFR,Versioned service contracts,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPAT-002,NFR,Backward-compatible minor evolution,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPAT-003,NFR,Explicit major migrations,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
