inventory_id,authority_type,title,primary_epic_id,primary_story_id,story_title,source_release_scope,story_release_disposition,story_release_1_role,primary_specs,active_blockers,gate_refs,story_implementation_gate_status,completion_receipt,assignment_basis
FR-210,FUNCTIONAL_REQUIREMENT,Reject monolithic skill-owned production workflows,EP-09,ST-09.08,Measure Workflow Outcomes and Reject Monolithic Orchestration,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.08:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-001,READINESS_HARD_GATE,Unsupported Constitutional Decision,EP-03,ST-03.01,Ask Only Dependency-Ready Constitutional Questions,CROSS_CUTTING,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-01;TS-05;TS-13,,,EVIDENCE_GATED,ST-03.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-002,READINESS_HARD_GATE,Critical Claim Without Evidence,EP-01,ST-01.04,Decide Evidence Saturation Without Inventing Claims,CROSS_CUTTING,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-02;TS-03;TS-10;TS-13,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-01.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-003,READINESS_HARD_GATE,Incorrect Atomic Harness Boundary,EP-02,ST-02.05,Ratify and Freeze the Draft Harness Boundary,CROSS_CUTTING,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-04;TS-11;TS-15,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-02.05:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-004,READINESS_HARD_GATE,Unresolved Contract Contradiction,EP-04,ST-04.04,Protect Typed Phase and Context Handoffs,CROSS_CUTTING,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-06;TS-07;TS-13;TS-14,,,EVIDENCE_GATED,ST-04.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-005,READINESS_HARD_GATE,Silent Upstream Contract Rewrite,EP-04,ST-04.04,Protect Typed Phase and Context Handoffs,CROSS_CUTTING,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-06;TS-07;TS-13,,,EVIDENCE_GATED,ST-04.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-006,READINESS_HARD_GATE,Required Skill Without Behavioral Evaluation,EP-05,ST-05.04,Assemble a Deterministic Phase-Local JIT Capsule,CROSS_CUTTING,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-08;TS-10;TS-13,,HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-05.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-007,READINESS_HARD_GATE,Missing Required Dependency Or Authority,EP-04,ST-04.04,Protect Typed Phase and Context Handoffs,CROSS_CUTTING,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-01;TS-05;TS-07;TS-13;TS-14,,,EVIDENCE_GATED,ST-04.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-008,READINESS_HARD_GATE,Benchmark Leakage,EP-08,ST-08.03,Score Independent Dimensions and Controlled Mutations,CROSS_CUTTING,RELEASE_1_INCLUDED_CERTIFICATION_BLOCKED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-10;TS-14,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-08.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-009,READINESS_HARD_GATE,False Readiness Pass,EP-08,ST-08.06,Issue Evidence-Backed Readiness and Authorization Receipts,CROSS_CUTTING,RELEASE_1_INCLUDED_CERTIFICATION_BLOCKED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-10;TS-13,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-08.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-010,READINESS_HARD_GATE,Binding Anti Goal Violation,EP-08,ST-08.06,Issue Evidence-Backed Readiness and Authorization Receipts,CROSS_CUTTING,RELEASE_1_INCLUDED_CERTIFICATION_BLOCKED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-00,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-08.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-011,READINESS_HARD_GATE,Production Workflow Hidden Inside Monolithic Skill,EP-09,ST-09.08,Measure Workflow Outcomes and Reject Monolithic Orchestration,CROSS_CUTTING,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-07;TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.08:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-012,READINESS_HARD_GATE,Unbounded Retry Or Feedback Loop,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,CROSS_CUTTING,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-013,READINESS_HARD_GATE,Workflow Node Output Released Without Declared Validation,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,CROSS_CUTTING,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-014,READINESS_HARD_GATE,Workflow Promotion Without End To End And Fault Tests,EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",CROSS_CUTTING,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-10;TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.07:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
HG-015,READINESS_HARD_GATE,Constitutional Semantic Stack Or Conversational Category Missing,EP-06,ST-06.01,Bind Every Harness to One of Five Canonical Categories,CROSS_CUTTING,RELEASE_1_FORMAT02_PRODUCTION_OTHER_CATEGORIES_STRUCTURAL_UNCERTIFIED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-00;TS-03;TS-06;TS-10;TS-11;TS-13;TS-15,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-06.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-ARCH-001,NON_FUNCTIONAL_REQUIREMENT,Explicit ownership integrity,EP-04,ST-04.04,Protect Typed Phase and Context Handoffs,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-07,,,EVIDENCE_GATED,ST-04.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-ARCH-002,NON_FUNCTIONAL_REQUIREMENT,Executable graph integrity,EP-09,ST-09.08,Measure Workflow Outcomes and Reject Monolithic Orchestration,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.08:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-CAT-001,NON_FUNCTIONAL_REQUIREMENT,Category isolation,EP-06,ST-06.01,Bind Every Harness to One of Five Canonical Categories,RELEASE_1,RELEASE_1_FORMAT02_PRODUCTION_OTHER_CATEGORIES_STRUCTURAL_UNCERTIFIED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-11,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-06.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-CAT-002,NON_FUNCTIONAL_REQUIREMENT,Atomic creative ownership,EP-06,ST-06.01,Bind Every Harness to One of Five Canonical Categories,RELEASE_1,RELEASE_1_FORMAT02_PRODUCTION_OTHER_CATEGORIES_STRUCTURAL_UNCERTIFIED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-11,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-06.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-CAT-003,NON_FUNCTIONAL_REQUIREMENT,Sequence fidelity,EP-06,ST-06.03,Compile Category-Native Syntax and Activative Sequencing,RELEASE_1,RELEASE_1_FORMAT02_PRODUCTION_OTHER_CATEGORIES_STRUCTURAL_UNCERTIFIED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-11,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-06.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-COMPAT-001,NON_FUNCTIONAL_REQUIREMENT,V2.1 compatibility,EP-12,ST-12.01,Inventory and Map Proven V2.1 Behavior,N/A_NO_LOCAL_V2_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,IMPLEMENTATION_BASELINE,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-COMPAT-002,NON_FUNCTIONAL_REQUIREMENT,Schema evolution,EP-03,ST-03.03,Maintain One Provenance-Rich Canonical Harness IR,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-06,,,EVIDENCE_GATED,ST-03.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-COMPAT-003,NON_FUNCTIONAL_REQUIREMENT,Artifact deprecation,EP-03,ST-03.03,Maintain One Provenance-Rich Canonical Harness IR,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-06,,,EVIDENCE_GATED,ST-03.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-EVAL-001,NON_FUNCTIONAL_REQUIREMENT,Protected benchmark integrity,EP-08,ST-08.02,Promote Maturity Only Through Protected Receipts,RELEASE_1,RELEASE_1_INCLUDED_CERTIFICATION_BLOCKED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-10,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-08.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-EVAL-002,NON_FUNCTIONAL_REQUIREMENT,Repeated-run measurement,EP-08,ST-08.01,Measure Behavior Against Controls in Fresh Contexts,RELEASE_1,RELEASE_1_INCLUDED_CERTIFICATION_BLOCKED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-10,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-08.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-EVAL-003,NON_FUNCTIONAL_REQUIREMENT,Independent evaluation,EP-08,ST-08.01,Measure Behavior Against Controls in Fresh Contexts,RELEASE_1,RELEASE_1_INCLUDED_CERTIFICATION_BLOCKED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-10,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-08.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-EVAL-004,NON_FUNCTIONAL_REQUIREMENT,Category-appropriate evaluation,EP-08,ST-08.03,Score Independent Dimensions and Controlled Mutations,RELEASE_1,RELEASE_1_INCLUDED_CERTIFICATION_BLOCKED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-10,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-08.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-MAINT-001,NON_FUNCTIONAL_REQUIREMENT,Single-source generation,EP-03,ST-03.04,Compile Human and Machine Artifacts Deterministically,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-06,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-03.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-MAINT-002,NON_FUNCTIONAL_REQUIREMENT,Skill ecology maintainability,EP-05,ST-05.01,Operate a Versioned Canonical Skill Registry,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-08,,HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-05.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-MAINT-003,NON_FUNCTIONAL_REQUIREMENT,Category migration safety,EP-06,ST-06.04,"Own Category Runtime, Evaluation, Repair, and Migration Rules",RELEASE_1,RELEASE_1_FORMAT02_PRODUCTION_OTHER_CATEGORIES_STRUCTURAL_UNCERTIFIED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-11,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-06.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-OBS-001,NON_FUNCTIONAL_REQUIREMENT,Event completeness,EP-10,ST-10.12,"Represent Loading, Empty, Stale, and Disconnected State Honestly",RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-12,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-10.12:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-OBS-002,NON_FUNCTIONAL_REQUIREMENT,Evidence-backed status,EP-10,ST-10.12,"Represent Loading, Empty, Stale, and Disconnected State Honestly",RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-12,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-10.12:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-OBS-003,NON_FUNCTIONAL_REQUIREMENT,No second source of truth,EP-10,ST-10.12,"Represent Loading, Empty, Stale, and Disconnected State Honestly",RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-12,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-10.12:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-OBS-004,NON_FUNCTIONAL_REQUIREMENT,Exportability,EP-10,ST-10.09,Execute Governed Commands and Export Receipts,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-12,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-10.09:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-PERF-001,NON_FUNCTIONAL_REQUIREMENT,Interactive Control Tower,EP-10,ST-10.01,Open a Trustworthy Run Index and Overview,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-12,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-10.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-PERF-002,NON_FUNCTIONAL_REQUIREMENT,Compilation budget visibility,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-PERF-003,NON_FUNCTIONAL_REQUIREMENT,No hidden budget overflow,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-PERF-004,NON_FUNCTIONAL_REQUIREMENT,Parallel-safe work,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-PORT-001,NON_FUNCTIONAL_REQUIREMENT,Portable source profiles,EP-01,ST-01.02,Lock a Safe Target-Specific Evidence Workspace,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-02,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-01.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-PORT-002,NON_FUNCTIONAL_REQUIREMENT,Runtime adapter boundary,EP-09,ST-09.02,Route Through a Manual Shadow Before Automation,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-REL-001,NON_FUNCTIONAL_REQUIREMENT,Deterministic replay,EP-03,ST-03.04,Compile Human and Machine Artifacts Deterministically,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-06,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-03.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-REL-002,NON_FUNCTIONAL_REQUIREMENT,Resumability,EP-01,ST-01.01,Start and Resume One Target-Profiled Builder Run,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-01,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-01.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-REL-003,NON_FUNCTIONAL_REQUIREMENT,Idempotent compilation,EP-03,ST-03.04,Compile Human and Machine Artifacts Deterministically,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-06,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-03.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-REL-004,NON_FUNCTIONAL_REQUIREMENT,Failure isolation,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-SCALE-001,NON_FUNCTIONAL_REQUIREMENT,Corpus-scale evidence processing,EP-01,ST-01.03,Index Every Evidence Specimen with Provenance,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-02,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-01.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-SEC-001,NON_FUNCTIONAL_REQUIREMENT,Source immutability,EP-01,ST-01.02,Lock a Safe Target-Specific Evidence Workspace,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-02,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-01.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-SEC-002,NON_FUNCTIONAL_REQUIREMENT,Path and archive safety,EP-01,ST-01.02,Lock a Safe Target-Specific Evidence Workspace,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-02,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-01.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-SEC-003,NON_FUNCTIONAL_REQUIREMENT,Authority enforcement,EP-01,ST-01.01,Start and Resume One Target-Profiled Builder Run,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-01,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-01.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-SEC-004,NON_FUNCTIONAL_REQUIREMENT,Secret isolation,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-TEST-001,NON_FUNCTIONAL_REQUIREMENT,Public-seam testability,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-TRACE-001,NON_FUNCTIONAL_REQUIREMENT,End-to-end provenance,EP-03,ST-03.03,Maintain One Provenance-Rich Canonical Harness IR,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-06,,,EVIDENCE_GATED,ST-03.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-TRACE-002,NON_FUNCTIONAL_REQUIREMENT,Append-only operational history,EP-10,ST-10.12,"Represent Loading, Empty, Stale, and Disconnected State Honestly",RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-12,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-10.12:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-TRACE-003,NON_FUNCTIONAL_REQUIREMENT,Evaluated artifact identity,EP-08,ST-08.02,Promote Maturity Only Through Protected Receipts,RELEASE_1,RELEASE_1_INCLUDED_CERTIFICATION_BLOCKED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-10,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-08.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-TRACE-004,NON_FUNCTIONAL_REQUIREMENT,Knowledge-status integrity,EP-01,ST-01.03,Index Every Evidence Specimen with Provenance,RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-02,,HD-006,BLOCKED_PENDING_HUMAN_DECISION,ST-01.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-UX-001,NON_FUNCTIONAL_REQUIREMENT,Accessible Control Tower,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-12,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-10.10:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-UX-002,NON_FUNCTIONAL_REQUIREMENT,Progressive disclosure,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",RELEASE_1,RELEASE_1_INCLUDED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-12,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-10.10:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-WORKFLOW-001,NON_FUNCTIONAL_REQUIREMENT,Reproducible workflow routing,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-WORKFLOW-002,NON_FUNCTIONAL_REQUIREMENT,Explicit actor ownership,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-WORKFLOW-003,NON_FUNCTIONAL_REQUIREMENT,Typed node handoffs,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
NFR-WORKFLOW-004,NON_FUNCTIONAL_REQUIREMENT,Bounded control flow,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
