inventory_id,authority_type,title,primary_epic_id,primary_story_id,story_title,story_global_order,primary_owner_count,planning_implementable_story,current_implementation_authorized,primary_specs,approved_adrs,story_gate_classification,gate_refs,required_test_count,observability_evidence,completion_receipt_template,coverage_result
FR-192,FUNCTIONAL_REQUIREMENT,Require root-cause investigation before workflow repair,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,43,1,true,false,TS-00;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.03:StoryCompletionReceipt,ST-09.03:StoryCompletionReceipt:<artifact-hash>,PASS
FR-193,FUNCTIONAL_REQUIREMENT,"Enforce bounded retries, timeouts, and circuit breakers",EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,43,1,true,false,TS-00;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.03:StoryCompletionReceipt,ST-09.03:StoryCompletionReceipt:<artifact-hash>,PASS
FR-194,FUNCTIONAL_REQUIREMENT,Support idempotent checkpoints and resume,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
FR-195,FUNCTIONAL_REQUIREMENT,Isolate workflow nodes and implementation tasks,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
FR-196,FUNCTIONAL_REQUIREMENT,"Apply least-privilege tool, source, secret, and network access",EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
FR-197,FUNCTIONAL_REQUIREMENT,Parallelize only dependency-independent work,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
FR-198,FUNCTIONAL_REQUIREMENT,Use quality-gated candidate races,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,45,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.05:StoryCompletionReceipt,ST-09.05:StoryCompletionReceipt:<artifact-hash>,PASS
FR-199,FUNCTIONAL_REQUIREMENT,Route model and compute by task complexity and risk,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,45,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.05:StoryCompletionReceipt,ST-09.05:StoryCompletionReceipt:<artifact-hash>,PASS
FR-200,FUNCTIONAL_REQUIREMENT,Isolate independent evaluators from generator context,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,45,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.05:StoryCompletionReceipt,ST-09.05:StoryCompletionReceipt:<artifact-hash>,PASS
FR-201,FUNCTIONAL_REQUIREMENT,Place human gates according to authority and operational risk,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,45,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.05:StoryCompletionReceipt,ST-09.05:StoryCompletionReceipt:<artifact-hash>,PASS
FR-202,FUNCTIONAL_REQUIREMENT,Expose workflow queues and status transitions,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
FR-203,FUNCTIONAL_REQUIREMENT,Emit node-level workflow telemetry,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
FR-204,FUNCTIONAL_REQUIREMENT,Test complete workflow behavior at public seams,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
FR-205,FUNCTIONAL_REQUIREMENT,Run workflow fault-injection and recovery tests,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
FR-206,FUNCTIONAL_REQUIREMENT,Promote workflow definitions through CI and release gates,EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",47,1,true,false,TS-10;TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.07:StoryCompletionReceipt,ST-09.07:StoryCompletionReceipt:<artifact-hash>,PASS
FR-207,FUNCTIONAL_REQUIREMENT,"Version, migrate, and roll back workflow profiles",EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",47,1,true,false,TS-10;TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.07:StoryCompletionReceipt,ST-09.07:StoryCompletionReceipt:<artifact-hash>,PASS
FR-208,FUNCTIONAL_REQUIREMENT,Provide specialized incident and hotfix workflows,EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",47,1,true,false,TS-10;TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.07:StoryCompletionReceipt,ST-09.07:StoryCompletionReceipt:<artifact-hash>,PASS
FR-209,FUNCTIONAL_REQUIREMENT,"Measure workflow cost, latency, quality, and intervention",EP-09,ST-09.08,Measure Workflow Outcomes and Reject Monolithic Orchestration,48,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.08:StoryCompletionReceipt,ST-09.08:StoryCompletionReceipt:<artifact-hash>,PASS
FR-210,FUNCTIONAL_REQUIREMENT,Reject monolithic skill-owned production workflows,EP-09,ST-09.08,Measure Workflow Outcomes and Reject Monolithic Orchestration,48,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.08:StoryCompletionReceipt,ST-09.08:StoryCompletionReceipt:<artifact-hash>,PASS
HG-001,READINESS_HARD_GATE,Unsupported Constitutional Decision,EP-03,ST-03.01,Ask Only Dependency-Ready Constitutional Questions,10,1,true,false,TS-01;TS-04;TS-05;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,EVIDENCE_GATED,BD-004;BD-008,4,ST-03.01:StoryCompletionReceipt,ST-03.01:StoryCompletionReceipt:<artifact-hash>,PASS
HG-002,READINESS_HARD_GATE,Critical Claim Without Evidence,EP-01,ST-01.04,Decide Evidence Saturation Without Inventing Claims,4,1,true,false,TS-02;TS-03;TS-10;TS-13,ADR-003;ADR-007;ADR-012,BLOCKED_PENDING_HUMAN_DECISION,BD-004;HD-006,4,ST-01.04:StoryCompletionReceipt,ST-01.04:StoryCompletionReceipt:<artifact-hash>,PASS
HG-003,READINESS_HARD_GATE,Incorrect Atomic Harness Boundary,EP-02,ST-02.05,Ratify and Freeze the Draft Harness Boundary,9,1,true,false,TS-04;TS-11;TS-15,ADR-005;ADR-008;ADR-014,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-007;HD-006,4,ST-02.05:StoryCompletionReceipt,ST-02.05:StoryCompletionReceipt:<artifact-hash>,PASS
HG-004,READINESS_HARD_GATE,Unresolved Contract Contradiction,EP-04,ST-04.04,Protect Typed Phase and Context Handoffs,18,1,true,false,TS-01;TS-03;TS-05;TS-06;TS-07;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,EVIDENCE_GATED,BD-014,4,ST-04.04:StoryCompletionReceipt,ST-04.04:StoryCompletionReceipt:<artifact-hash>,PASS
HG-005,READINESS_HARD_GATE,Silent Upstream Contract Rewrite,EP-04,ST-04.04,Protect Typed Phase and Context Handoffs,18,1,true,false,TS-01;TS-03;TS-05;TS-06;TS-07;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,EVIDENCE_GATED,BD-014,4,ST-04.04:StoryCompletionReceipt,ST-04.04:StoryCompletionReceipt:<artifact-hash>,PASS
HG-006,READINESS_HARD_GATE,Required Skill Without Behavioral Evaluation,EP-05,ST-05.04,Assemble a Deterministic Phase-Local JIT Capsule,23,1,true,false,TS-00;TS-05;TS-07;TS-08;TS-09;TS-10;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-009;ADR-010;ADR-011;ADR-012;ADR-016;ADR-017,BLOCKED_PENDING_HUMAN_DECISION,BD-010;HD-007,4,ST-05.04:StoryCompletionReceipt,ST-05.04:StoryCompletionReceipt:<artifact-hash>,PASS
HG-007,READINESS_HARD_GATE,Missing Required Dependency Or Authority,EP-04,ST-04.04,Protect Typed Phase and Context Handoffs,18,1,true,false,TS-01;TS-03;TS-05;TS-06;TS-07;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,EVIDENCE_GATED,BD-014,4,ST-04.04:StoryCompletionReceipt,ST-04.04:StoryCompletionReceipt:<artifact-hash>,PASS
HG-008,READINESS_HARD_GATE,Benchmark Leakage,EP-08,ST-08.03,Score Independent Dimensions and Controlled Mutations,36,1,true,false,TS-10;TS-11;TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-008;HD-006;HD-007,4,ST-08.03:StoryCompletionReceipt,ST-08.03:StoryCompletionReceipt:<artifact-hash>,PASS
HG-009,READINESS_HARD_GATE,False Readiness Pass,EP-08,ST-08.06,Issue Evidence-Backed Readiness and Authorization Receipts,39,1,true,false,TS-00;TS-01;TS-02;TS-04;TS-05;TS-06;TS-07;TS-08;TS-09;TS-10;TS-11;TS-12;TS-13;TS-14;TS-15,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-008;ADR-009;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-008;BD-014;HD-006;HD-007,4,ST-08.06:StoryCompletionReceipt,ST-08.06:StoryCompletionReceipt:<artifact-hash>,PASS
HG-010,READINESS_HARD_GATE,Binding Anti Goal Violation,EP-08,ST-08.06,Issue Evidence-Backed Readiness and Authorization Receipts,39,1,true,false,TS-00;TS-01;TS-02;TS-04;TS-05;TS-06;TS-07;TS-08;TS-09;TS-10;TS-11;TS-12;TS-13;TS-14;TS-15,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-008;ADR-009;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-008;BD-014;HD-006;HD-007,4,ST-08.06:StoryCompletionReceipt,ST-08.06:StoryCompletionReceipt:<artifact-hash>,PASS
HG-011,READINESS_HARD_GATE,Production Workflow Hidden Inside Monolithic Skill,EP-09,ST-09.08,Measure Workflow Outcomes and Reject Monolithic Orchestration,48,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.08:StoryCompletionReceipt,ST-09.08:StoryCompletionReceipt:<artifact-hash>,PASS
HG-012,READINESS_HARD_GATE,Unbounded Retry Or Feedback Loop,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,43,1,true,false,TS-00;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.03:StoryCompletionReceipt,ST-09.03:StoryCompletionReceipt:<artifact-hash>,PASS
HG-013,READINESS_HARD_GATE,Workflow Node Output Released Without Declared Validation,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,43,1,true,false,TS-00;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.03:StoryCompletionReceipt,ST-09.03:StoryCompletionReceipt:<artifact-hash>,PASS
HG-014,READINESS_HARD_GATE,Workflow Promotion Without End To End And Fault Tests,EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",47,1,true,false,TS-10;TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.07:StoryCompletionReceipt,ST-09.07:StoryCompletionReceipt:<artifact-hash>,PASS
HG-015,READINESS_HARD_GATE,Constitutional Semantic Stack Or Conversational Category Missing,EP-06,ST-06.01,Bind Every Harness to One of Five Canonical Categories,25,1,true,false,TS-00;TS-01;TS-03;TS-04;TS-06;TS-07;TS-10;TS-11;TS-12;TS-13;TS-15,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-008;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-007;BD-008;BD-010;BD-014;HD-006;HD-007,4,ST-06.01:StoryCompletionReceipt,ST-06.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-ARCH-001,NON_FUNCTIONAL_REQUIREMENT,Explicit ownership integrity,EP-04,ST-04.04,Protect Typed Phase and Context Handoffs,18,1,true,false,TS-01;TS-03;TS-05;TS-06;TS-07;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,EVIDENCE_GATED,BD-014,4,ST-04.04:StoryCompletionReceipt,ST-04.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-ARCH-002,NON_FUNCTIONAL_REQUIREMENT,Executable graph integrity,EP-09,ST-09.08,Measure Workflow Outcomes and Reject Monolithic Orchestration,48,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.08:StoryCompletionReceipt,ST-09.08:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-CAT-001,NON_FUNCTIONAL_REQUIREMENT,Category isolation,EP-06,ST-06.01,Bind Every Harness to One of Five Canonical Categories,25,1,true,false,TS-00;TS-01;TS-03;TS-04;TS-06;TS-07;TS-10;TS-11;TS-12;TS-13;TS-15,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-008;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-007;BD-008;BD-010;BD-014;HD-006;HD-007,4,ST-06.01:StoryCompletionReceipt,ST-06.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-CAT-002,NON_FUNCTIONAL_REQUIREMENT,Atomic creative ownership,EP-06,ST-06.01,Bind Every Harness to One of Five Canonical Categories,25,1,true,false,TS-00;TS-01;TS-03;TS-04;TS-06;TS-07;TS-10;TS-11;TS-12;TS-13;TS-15,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-008;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-007;BD-008;BD-010;BD-014;HD-006;HD-007,4,ST-06.01:StoryCompletionReceipt,ST-06.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-CAT-003,NON_FUNCTIONAL_REQUIREMENT,Sequence fidelity,EP-06,ST-06.03,Compile Category-Native Syntax and Activative Sequencing,27,1,true,false,TS-00;TS-03;TS-05;TS-06;TS-07;TS-09;TS-11;TS-14;TS-15,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-009;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-007;BD-008;BD-010;BD-014;HD-006;HD-007,4,ST-06.03:StoryCompletionReceipt,ST-06.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-COMPAT-001,NON_FUNCTIONAL_REQUIREMENT,V2.1 compatibility,EP-12,ST-12.01,Inventory and Map Proven V2.1 Behavior,66,1,true,false,IMPLEMENTATION_BASELINE,ADR-008;ADR-013;ADR-015;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,HD-006;HD-007,4,ST-12.01:StoryCompletionReceipt,ST-12.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-COMPAT-002,NON_FUNCTIONAL_REQUIREMENT,Schema evolution,EP-03,ST-03.03,Maintain One Provenance-Rich Canonical Harness IR,12,1,true,false,TS-03;TS-04;TS-05;TS-06;TS-07;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,EVIDENCE_GATED,BD-014,4,ST-03.03:StoryCompletionReceipt,ST-03.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-COMPAT-003,NON_FUNCTIONAL_REQUIREMENT,Artifact deprecation,EP-03,ST-03.03,Maintain One Provenance-Rich Canonical Harness IR,12,1,true,false,TS-03;TS-04;TS-05;TS-06;TS-07;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,EVIDENCE_GATED,BD-014,4,ST-03.03:StoryCompletionReceipt,ST-03.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-EVAL-001,NON_FUNCTIONAL_REQUIREMENT,Protected benchmark integrity,EP-08,ST-08.02,Promote Maturity Only Through Protected Receipts,35,1,true,false,IMPLEMENTATION_BASELINE;TS-02;TS-03;TS-08;TS-10;TS-13;TS-14;TS-15,ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-008;ADR-009;ADR-010;ADR-012;ADR-013;ADR-014;ADR-015;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-007;BD-008;HD-006;HD-007,4,ST-08.02:StoryCompletionReceipt,ST-08.02:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-EVAL-002,NON_FUNCTIONAL_REQUIREMENT,Repeated-run measurement,EP-08,ST-08.01,Measure Behavior Against Controls in Fresh Contexts,34,1,true,false,TS-10,ADR-003;ADR-010,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-008;HD-006;HD-007,4,ST-08.01:StoryCompletionReceipt,ST-08.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-EVAL-003,NON_FUNCTIONAL_REQUIREMENT,Independent evaluation,EP-08,ST-08.01,Measure Behavior Against Controls in Fresh Contexts,34,1,true,false,TS-10,ADR-003;ADR-010,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-008;HD-006;HD-007,4,ST-08.01:StoryCompletionReceipt,ST-08.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-EVAL-004,NON_FUNCTIONAL_REQUIREMENT,Category-appropriate evaluation,EP-08,ST-08.03,Score Independent Dimensions and Controlled Mutations,36,1,true,false,TS-10;TS-11;TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-008;HD-006;HD-007,4,ST-08.03:StoryCompletionReceipt,ST-08.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-MAINT-001,NON_FUNCTIONAL_REQUIREMENT,Single-source generation,EP-03,ST-03.04,Compile Human and Machine Artifacts Deterministically,13,1,true,false,TS-00;TS-06;TS-07;TS-09;TS-13,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-009;ADR-010,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-03.04:StoryCompletionReceipt,ST-03.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-MAINT-002,NON_FUNCTIONAL_REQUIREMENT,Skill ecology maintainability,EP-05,ST-05.01,Operate a Versioned Canonical Skill Registry,20,1,true,false,IMPLEMENTATION_BASELINE;TS-06;TS-07;TS-08;TS-09;TS-10;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-009;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-015;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-008;BD-010;HD-007,4,ST-05.01:StoryCompletionReceipt,ST-05.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-MAINT-003,NON_FUNCTIONAL_REQUIREMENT,Category migration safety,EP-06,ST-06.04,"Own Category Runtime, Evaluation, Repair, and Migration Rules",28,1,true,false,TS-11,ADR-013;ADR-014;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-007;BD-008;BD-010;BD-014;HD-006;HD-007,4,ST-06.04:StoryCompletionReceipt,ST-06.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-OBS-001,NON_FUNCTIONAL_REQUIREMENT,Event completeness,EP-10,ST-10.12,"Represent Loading, Empty, Stale, and Disconnected State Honestly",60,1,true,false,IMPLEMENTATION_BASELINE;TS-01;TS-02;TS-05;TS-06;TS-07;TS-10;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-015;ADR-016;ADR-017;ADR-018,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.12:StoryCompletionReceipt,ST-10.12:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-OBS-002,NON_FUNCTIONAL_REQUIREMENT,Evidence-backed status,EP-10,ST-10.12,"Represent Loading, Empty, Stale, and Disconnected State Honestly",60,1,true,false,IMPLEMENTATION_BASELINE;TS-01;TS-02;TS-05;TS-06;TS-07;TS-10;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-015;ADR-016;ADR-017;ADR-018,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.12:StoryCompletionReceipt,ST-10.12:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-OBS-003,NON_FUNCTIONAL_REQUIREMENT,No second source of truth,EP-10,ST-10.12,"Represent Loading, Empty, Stale, and Disconnected State Honestly",60,1,true,false,IMPLEMENTATION_BASELINE;TS-01;TS-02;TS-05;TS-06;TS-07;TS-10;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-015;ADR-016;ADR-017;ADR-018,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.12:StoryCompletionReceipt,ST-10.12:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-OBS-004,NON_FUNCTIONAL_REQUIREMENT,Exportability,EP-10,ST-10.09,Execute Governed Commands and Export Receipts,57,1,true,false,TS-01;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.09:StoryCompletionReceipt,ST-10.09:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-PERF-001,NON_FUNCTIONAL_REQUIREMENT,Interactive Control Tower,EP-10,ST-10.01,Open a Trustworthy Run Index and Overview,49,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.01:StoryCompletionReceipt,ST-10.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-PERF-002,NON_FUNCTIONAL_REQUIREMENT,Compilation budget visibility,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-PERF-003,NON_FUNCTIONAL_REQUIREMENT,No hidden budget overflow,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
