"file_path","line","identifier","title_or_described_meaning","originating_repository","affected_repositories","owner","status","severity","blocking_relationships","resolution_criteria","evidence_or_receipts","use_state","record_scope","classification","genuinely_cross_repository","source_excerpt"
"03_DELEGATION_PROTOCOL/docs/tech-specs/CONTRACT_OWNERSHIP_REGISTER.yaml","450","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_design_reference","program-level","PROGRAM_XRI","true","gaps: [XRI-017, ADR-DLG-003, ADR-DLG-009]"
"03_DELEGATION_PROTOCOL/docs/tech-specs/CONTRACT_OWNERSHIP_REGISTER.yaml","456","XRI-003","Split validation and admission receipt authority","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","high","field-owner gate","Separate protocol validation receipt from VAE admission receipt and preserve conditional authority","RC4 schemas and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","issue: XRI-003"
"03_DELEGATION_PROTOCOL/docs/tech-specs/CONTRACT_OWNERSHIP_REGISTER.yaml","460","XRI-004","Production acceptance versus consumption authorization ownership","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","blocking","D006; FR-042; schema freeze","VAE result asserts production acceptance only; downstream authorization comes from Content Harness acknowledgement","RC4 result/acknowledgement contracts and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","issue: XRI-004"
"03_DELEGATION_PROTOCOL/docs/tech-specs/CONTRACT_OWNERSHIP_REGISTER.yaml","554","XRI-003","Split validation and admission receipt authority","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","high","field-owner gate","Separate protocol validation receipt from VAE admission receipt and preserve conditional authority","RC4 schemas and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","next_action: Resolve XRI-003 and XRI-004, close open object paths, then verify against supplied upstream source artifacts."
"03_DELEGATION_PROTOCOL/docs/tech-specs/CONTRACT_OWNERSHIP_REGISTER.yaml","554","XRI-004","Production acceptance versus consumption authorization ownership","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","blocking","D006; FR-042; schema freeze","VAE result asserts production acceptance only; downstream authorization comes from Content Harness acknowledgement","RC4 result/acknowledgement contracts and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","next_action: Resolve XRI-003 and XRI-004, close open object paths, then verify against supplied upstream source artifacts."
"03_DELEGATION_PROTOCOL/docs/tech-specs/STAGE3_CONTRACT_BASELINE_REPORT.md","70","XRI-013","Pinned Format 02 product releases and executable adapters","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","Format 02 integration certification","Pin exact product releases, builds and executable adapter artifacts","Delegation readiness and VAE real Format 02 proof remain incomplete","historical_design_reference","program-level","PROGRAM_XRI","true","- XRI-013 and XRI-014: Format 02 product releases and the existing Control"
"03_DELEGATION_PROTOCOL/docs/tech-specs/STAGE3_CONTRACT_BASELINE_REPORT.md","70","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","historical_design_reference","program-level","PROGRAM_XRI","true","- XRI-013 and XRI-014: Format 02 product releases and the existing Control"
"03_DELEGATION_PROTOCOL/docs/tech-specs/STAGE3_CONTRACT_BASELINE_REPORT.md","72","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","historical_design_reference","program-level","PROGRAM_XRI","true","- XRI-015 through XRI-017: trust roots, transport ports, and operational state"
"03_DELEGATION_PROTOCOL/docs/tech-specs/STAGE3_CONTRACT_BASELINE_REPORT.md","72","XRI-016","Transport-neutral product port and delivery contract","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","open","medium","FR-007; integration architecture","Define product ports, delivery metadata, acknowledgements and transport conformance fixtures","Delegation readiness lists transport and consumer-dedupe evidence as open","historical_design_reference","program-level","PROGRAM_XRI","true","- XRI-015 through XRI-017: trust roots, transport ports, and operational state"
"03_DELEGATION_PROTOCOL/docs/tech-specs/STAGE3_CONTRACT_BASELINE_REPORT.md","72","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_design_reference","program-level","PROGRAM_XRI","true","- XRI-015 through XRI-017: trust roots, transport ports, and operational state"
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","23","XRI-003","Split validation and admission receipt authority","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","high","field-owner gate","Separate protocol validation receipt from VAE admission receipt and preserve conditional authority","RC4 schemas and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F02-demand-ownership.md`, `prd/05-features/F14-trust-integrity.md`, `governance/AUTHORITY_MATRIX.yaml`, `governance/PRINCIPAL_AUTHORITY_REGISTRY.yaml`, `governance/PROTOCOL_CONSTITUTION.yaml`, the architecture preservation contract, all authority cases, the envelope/demand/result schemas, the Stage 1 ownership register and XRI-003 through XRI-005, XRI-008, XRI-010 and XRI-015."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","23","XRI-004","Production acceptance versus consumption authorization ownership","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","blocking","D006; FR-042; schema freeze","VAE result asserts production acceptance only; downstream authorization comes from Content Harness acknowledgement","RC4 result/acknowledgement contracts and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F02-demand-ownership.md`, `prd/05-features/F14-trust-integrity.md`, `governance/AUTHORITY_MATRIX.yaml`, `governance/PRINCIPAL_AUTHORITY_REGISTRY.yaml`, `governance/PROTOCOL_CONSTITUTION.yaml`, the architecture preservation contract, all authority cases, the envelope/demand/result schemas, the Stage 1 ownership register and XRI-003 through XRI-005, XRI-008, XRI-010 and XRI-015."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","23","XRI-005","Evaluation-policy boundary and VAE production sovereignty","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER","resolved","high","field authority; VAE sovereignty","Demand carries governed evaluation requirements without transferring VAE evaluator or workflow strategy","Builder RC4 wire mapping; VAE EVALUATE mapping; authority matrix","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F02-demand-ownership.md`, `prd/05-features/F14-trust-integrity.md`, `governance/AUTHORITY_MATRIX.yaml`, `governance/PRINCIPAL_AUTHORITY_REGISTRY.yaml`, `governance/PROTOCOL_CONSTITUTION.yaml`, the architecture preservation contract, all authority cases, the envelope/demand/result schemas, the Stage 1 ownership register and XRI-003 through XRI-005, XRI-008, XRI-010 and XRI-015."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","23","XRI-008","Registered principal identity normalization","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","high","deterministic authority validation","Normalize producers and consumers to governed principals and conditional-authority rules","RC4 principal and authority metadata; authority conformance","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F02-demand-ownership.md`, `prd/05-features/F14-trust-integrity.md`, `governance/AUTHORITY_MATRIX.yaml`, `governance/PRINCIPAL_AUTHORITY_REGISTRY.yaml`, `governance/PROTOCOL_CONSTITUTION.yaml`, the architecture preservation contract, all authority cases, the envelope/demand/result schemas, the Stage 1 ownership register and XRI-003 through XRI-005, XRI-008, XRI-010 and XRI-015."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","23","XRI-010","Exact demand identity propagation","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","blocking","staleness; audit; replay correctness","Carry exact demand ID, version and hash references across related messages","RC4 schemas/validators; Builder and VAE mappings; lifecycle conformance","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F02-demand-ownership.md`, `prd/05-features/F14-trust-integrity.md`, `governance/AUTHORITY_MATRIX.yaml`, `governance/PRINCIPAL_AUTHORITY_REGISTRY.yaml`, `governance/PROTOCOL_CONSTITUTION.yaml`, the architecture preservation contract, all authority cases, the envelope/demand/result schemas, the Stage 1 ownership register and XRI-003 through XRI-005, XRI-008, XRI-010 and XRI-015."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","23","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F02-demand-ownership.md`, `prd/05-features/F14-trust-integrity.md`, `governance/AUTHORITY_MATRIX.yaml`, `governance/PRINCIPAL_AUTHORITY_REGISTRY.yaml`, `governance/PROTOCOL_CONSTITUTION.yaml`, the architecture preservation contract, all authority cases, the envelope/demand/result schemas, the Stage 1 ownership register and XRI-003 through XRI-005, XRI-008, XRI-010 and XRI-015."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","106","XRI-003","Split validation and admission receipt authority","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","high","field-owner gate","Separate protocol validation receipt from VAE admission receipt and preserve conditional authority","RC4 schemas and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","The existing `submission-receipt` becomes read-only compatibility input and must be migrated or adapted losslessly. This resolves XRI-003 and ADR-DLG-004 without blending principals."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","110","XRI-004","Production acceptance versus consumption authorization ownership","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","blocking","D006; FR-042; schema freeze","VAE result asserts production acceptance only; downstream authorization comes from Content Harness acknowledgement","RC4 result/acknowledgement contracts and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","`asset-result-contract.authorization.downstream_consumption_authorized` is removed in the next major result schema. The VAE may assert only production acceptance. Downstream authorization is established solely by an accepted `result-acknowledgement` from the owning Content Harness or delegated composition runtime. This resolves XRI-004; detailed behavior belongs to TS-DLG-06."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","192","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","historical_design_reference","program-level","PROGRAM_XRI","true","8. Obtain cross-repository principal and adapter evidence for XRI-002 and XRI-015."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-03-LIFECYCLE-IDEMPOTENCY-AND-REPLAY.md","228","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_design_reference","program-level","PROGRAM_XRI","true","Specification verdict: `CONCERNS`. Semantics are implementable, but storage ownership under XRI-017, product consumer dedupe and executable cross-repository races must be confirmed before implementation authorization."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-04-COMPATIBILITY-NEGOTIATION-ADAPTERS-AND-MIGRATION.md","22","XRI-007","Canonical schema and payload version identity","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","high","generated types; release pinning; migration","Bind canonical schema IDs, payload versions, registry metadata and generated declarations","RC4 registry; release manifest; generated metadata; hash matrix","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F11-compatibility-migration.md`, `governance/COMPATIBILITY_POLICY.yaml`, `contracts/PROTOCOL_VERSION_POLICY.md`, compatibility-manifest and contract-migration schemas/examples, compatibility cases, Format 02 manifests/profile, TS-DLG-01 through TS-DLG-03 and XRI-007, XRI-008, XRI-012 and XRI-013."
