term_id,canonical_name,aliases,type,layer,definition,owner_component,source_of_truth,existing_code_refs,existing_doc_refs,bundle_refs,used_by,depends_on,produces,invariants,failure_modes,status,migration_action
content_strategy.contract.content_sequence_program.v1,Content Sequence Program,[],contract,content_strategy,Structured viewer-state plan for a single asset derived from primitive coalition and source ingredients.,Content Strategy Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-118-contentsequenceprogram-compiler-and-composition-handoff-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-118-contentsequenceprogram-compiler-and-composition-handoff-build.md"", ""docs/tech-specs/TS-CMF-118-content-sequence-program-compiler-and-composition-handoff.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-02-asset-program-compilers-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.core_content_archetype.v1,Core Content Archetype,[],contract,content_strategy,"Meaning structure such as Myth Debunk, Transformation Story, Conceptual Contrast, or Authority Proof.",Content Strategy Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-101-single-image-router-format-family-and-archetype-selection-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-118-contentsequenceprogram-compiler-and-composition-handoff-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-124-scored-provider-selector-and-capability-router-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.format_target.v1,Format Target,[],contract,content_strategy,"Desired output form such as vertical video, square soft card, carousel, SuperVisual, or reaction edit.",Content Strategy Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-078-four-video-format-runtime-and-doctrine-crosswalk-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-078-four-video-format-runtime-and-doctrine-crosswalk-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-101-single-image-router-format-family-and-archetype-selection-build.md"", ""docs/content-asset-code-and-format-registry.md"", ""docs/tech-specs/TS-CMF-078-four-video-format-runtime-and-doctrine-crosswalk.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.future_value_signal.v1,Future Value Signal,[],contract,content_strategy,Explicit cue that this creator or brand will continue to provide useful value over time.,Content Strategy Engine,docs/methodology/RSCS_Recursive_Signal_Compression_Systems.md,"[""docs/methodology/RSCS_Recursive_Signal_Compression_Systems.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.guest_asset_pack.v1,Guest Asset Pack,[],contract,content_strategy,"Initial proof package typically containing videos, carousels, meme visuals, polls, and reaction seeds.",Content Strategy Engine,docs/stories/story-6-6-guest-asset-pack-spec-generation.md,"[""docs/stories/story-6-6-guest-asset-pack-spec-generation.md"", ""docs/tech-specs/TS-CMF-034-guest-asset-pack-spec-generation.md"", ""src/ccp_studio/api/v1/asset_packages.py"", ""src/ccp_studio/contracts/asset_package.py""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.identity_mirror_asset.v1,Identity Mirror Asset,[],contract,content_strategy,Asset that lets the viewer recognize themselves or their group in the content.,Content Strategy Engine,docs/analysis/identity_engine_architecture.md,"[""docs/analysis/identity_engine_architecture.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-02-asset-program-compilers-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-083-expression-lineage-and-interview-asset-contract-binding-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.meme_mechanism.v1,Meme Mechanism,[],contract,content_strategy,"Reusable social compression mechanism such as micro-contradiction, relief peak, or tribal recognition.",Content Strategy Engine,,[],[],[],[],[],[],[],[],canonical_to_create,create
content_strategy.contract.monthly_asset_engine.v1,Monthly Asset Engine,[],contract,content_strategy,"Recurring content engine turning ongoing sessions into narrative memory, performance learning, and publishing sequence.",Content Strategy Engine,docs/stories/story-8-8-svre-aurore-and-asset-research-engine-routing.md,"[""docs/stories/story-8-8-svre-aurore-and-asset-research-engine-routing.md"", ""docs/tech-specs/TS-CMF-049-svre-aurore-and-asset-research-engine-routing.md"", ""docs/analysis/context_premise_engine_proposals.md"", ""docs/analysis/identity_engine_architecture.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.package_sequence_program.v1,Package Sequence Program,[],contract,content_strategy,"Sequence plan across multiple assets in a pack or month to build recognition, value, trust, and action.",Content Strategy Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-118-contentsequenceprogram-compiler-and-composition-handoff-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-118-contentsequenceprogram-compiler-and-composition-handoff-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-119-sequence-eval-gates-learning-package-sequencing-build.md"", ""docs/tech-specs/TS-CMF-118-content-sequence-program-compiler-and-composition-handoff.md"", ""docs/tech-specs/TS-CMF-119-sequence-eval-gates-learning-and-package-sequencing.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.proof_stack_asset.v1,Proof Stack Asset,[],contract,content_strategy,"Asset whose primary role is credibility, evidence, source validation, or trust transfer.",Content Strategy Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-02-asset-program-compilers-build-2026-06-25.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-02-asset-program-compilers-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-083-expression-lineage-and-interview-asset-contract-binding-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-089-generative-asset-factory-layer-extraction-and-repair-queue-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.reaction_archetype.v1,Reaction Archetype,[],contract,content_strategy,"Participatory response schema such as Validation Reaction, Debate With Jury, Vote Then React, or Reaction Duel.",Content Strategy Engine,docs/architecture/april_updates/Phase2_Conscious_Reactions_Epics.md,"[""docs/architecture/april_updates/Phase2_Conscious_Reactions_Epics.md"", ""docs/architecture/cbar_audits/CBAR_Audit_Phase2_Conscious_Reactions.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-072-scene-template-runtime-binding-for-reaction-clips-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-074-reaction-clip-renderer-and-background-removal-compositing-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.series_promise.v1,Series Promise,[],contract,content_strategy,Recurring content premise that teaches the audience what ongoing value to expect.,Content Strategy Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-129-pre-compose-delivery-promise-and-slideshow-risk-gate-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-129-pre-compose-delivery-promise-and-slideshow-risk-gate-build.md"", ""docs/tech-specs/TS-CMF-129-pre-compose-delivery-promise-and-slideshow-risk-gate.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.social_participation_asset.v1,Social Participation Asset,[],contract,content_strategy,"Asset designed to invite voting, commenting, ranking, duet/reaction, or sharing.",Content Strategy Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-02-asset-program-compilers-build-2026-06-25.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-02-asset-program-compilers-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-083-expression-lineage-and-interview-asset-contract-binding-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-089-generative-asset-factory-layer-extraction-and-repair-queue-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
content_strategy.contract.transformation_story_asset.v1,Transformation Story Asset,[],contract,content_strategy,"Narrative asset showing before, disturbance, cost, turning point, realization, and after.",Content Strategy Engine,docs/stories/story-5-5-interview-asset-contract-and-quality-gate.md,"[""docs/stories/story-5-5-interview-asset-contract-and-quality-gate.md"", ""docs/stories/story-6-5-archetype-and-asset-derivative-routing.md"", ""docs/stories/story-6-6-guest-asset-pack-spec-generation.md"", ""docs/stories/story-7-6-scene-containers-creative-subsystems-and-asset-roll-orchestration.md""]",[],[],[],[],[],[],[],partial_existing,extend
sequencing.contract.active_prediction.v1,Active Prediction,[],contract,sequencing,Viewer state where evidence and clues allow anticipation of the answer without confusion.,Conscious Sequencing Engine,,[],[],[],[],[],[],[],[],canonical_to_create,create
sequencing.contract.beat_sequence.v1,Beat Sequence,[],contract,sequencing,"Video-level sequence of transcript beats with viewer state, timing, visual function, and closure logic.",Conscious Sequencing Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-084-transcript-beat-map-and-timeline-cue-compiler-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-084-transcript-beat-map-and-timeline-cue-compiler-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-096-carousel-slide-composition-library-and-sequence-builder-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-115-interview-brief-v2-sequence-hypothesis-and-expression-acquisition-plan-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-118-contentsequenceprogram-compiler-and-composition-handoff-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
sequencing.contract.closure_contract.v1,Closure Contract,[],contract,sequencing,Requirement specifying how and where an open loop must be answered or transformed.,Conscious Sequencing Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-065-hookspec-and-extensionspec-lifecycle-contracts-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-065-hookspec-and-extensionspec-lifecycle-contracts-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-083-expression-lineage-and-interview-asset-contract-binding-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-100-single-image-contracts-registry-loader-and-schema-parity-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
sequencing.contract.curiosity_loop.v1,Curiosity Loop,[],contract,sequencing,"Operationalized question-anticipation-answer cycle; used as heuristic, not literal biological measurement.",Conscious Sequencing Engine,,[],[],[],[],[],[],[],[],canonical_to_create,create
sequencing.contract.density_curve.v1,Density Curve,[],contract,sequencing,Planned information and visual density pattern across slides or video beats.,Conscious Sequencing Engine,registries/cmf-assembler-schemas/dep_vid_005_ducking_curve.schema.json,"[""registries/cmf-assembler-schemas/dep_vid_005_ducking_curve.schema.json""]",[],[],[],[],[],[],[],partial_existing,extend
sequencing.contract.dopamine_ladder_heuristic.v1,Dopamine Ladder Heuristic,[],contract,sequencing,"Transcript-derived viewer journey concept: stimulation, captivation, anticipation, validation, affection, revelation.",Conscious Sequencing Engine,,[],[],[],[],[],[],[],[],canonical_to_create,create
sequencing.contract.expected_future_value.v1,Expected Future Value,[],contract,sequencing,Series/brand-level expectation that this creator will repeatedly solve a problem or provide distinct value.,Conscious Sequencing Engine,,[],[],[],[],[],[],[],[],canonical_to_create,create
sequencing.contract.human_affinity.v1,Human Affinity,[],contract,sequencing,"Messenger-level trust and liking produced by authentic presence, help, warmth, rhythm, and recurring identity.",Conscious Sequencing Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-132-canonical-stage-artifacts-human-approval-and-reviewer-protocol-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-132-canonical-stage-artifacts-human-approval-and-reviewer-protocol-build.md"", ""docs/tech-specs/TS-CMF-132-canonical-stage-artifacts-human-approval-and-reviewer-protocol.md""]",[],[],[],[],[],[],[],partial_existing,extend
sequencing.contract.loop_closure_score.v1,Loop Closure Score,[],contract,sequencing,Evaluation score proving that opened questions were closed truthfully and usefully.,Conscious Sequencing Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-124-scored-provider-selector-and-capability-router-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-124-scored-provider-selector-and-capability-router-build.md"", ""docs/tech-specs/TS-CMF-124-scored-provider-selector-and-capability-router.md"", ""registries/cmf-assembler-schemas/dep_vid_012_quality_score_result.schema.json""]",[],[],[],[],[],[],[],partial_existing,extend
